Date;Transmitter;Window;
;;Maximum [h];Effective [h]
2014-05-05;GBZ 19.6;12;12
2014-05-05;GQD 22.1;12;12
2014-05-05;HWU 21.8;12;12
2014-05-05;ICV 20.3;12;12
2014-05-04;DHO 23.4;12;12
2014-05-04;GBZ 19.6;12;12
2014-05-04;GQD 22.1;12;12
2014-05-04;HWU 21.8;12;12
2014-05-04;ICV 20.3;12;12
2014-05-03;DHO 23.4;12;12
2014-05-03;GBZ 19.6;12;12
2014-05-03;GQD 22.1;12;12
2014-05-03;HWU 21.8;12;12
2014-05-03;ICV 20.3;12;12
2014-05-02;DHO 23.4;12;12
2014-05-02;GBZ 19.6;12;12
2014-05-02;GQD 22.1;12;12
2014-05-02;HWU 21.8;12;12
2014-05-02;ICV 20.3;12;12
2014-05-01;DHO 23.4;12;12
2014-05-01;GBZ 19.6;12;12
2014-05-01;GQD 22.1;12;12
2014-05-01;HWU 21.8;12;12
2014-05-01;ICV 20.3;12;12
2014-04-30;DHO 23.4;12;12
2014-04-30;GBZ 19.6;12;12
2014-04-30;GQD 22.1;12;12
2014-04-30;HWU 21.8;12;12
2014-04-30;ICV 20.3;12;12
2014-04-29;DHO 23.4;12;12
2014-04-29;GBZ 19.6;12;12
2014-04-29;GQD 22.1;12;12
2014-04-29;HWU 21.8;12;12
2014-04-29;ICV 20.3;12;12
2014-04-28;DHO 23.4;12;12
2014-04-28;GBZ 19.6;12;12
2014-04-28;GQD 22.1;12;12
2014-04-28;HWU 21.8;12;12
2014-04-28;ICV 20.3;12;12
2014-04-27;DHO 23.4;12;12
2014-04-27;GBZ 19.6;12;12
2014-04-27;GQD 22.1;12;12
2014-04-27;HWU 21.8;12;12
2014-04-27;ICV 20.3;12;12
2014-04-26;DHO 23.4;12;12
2014-04-26;GBZ 19.6;12;12
2014-04-26;GQD 22.1;12;12
2014-04-26;HWU 21.8;12;12
2014-04-26;ICV 20.3;12;12
2014-04-25;DHO 23.4;12;12
2014-04-25;GBZ 19.6;12;12
2014-04-25;GQD 22.1;12;12
2014-04-25;HWU 21.8;12;12
2014-04-25;ICV 20.3;12;12
2014-04-24;DHO 23.4;12;12
2014-04-24;GBZ 19.6;12;12
2014-04-24;GQD 22.1;12;12
2014-04-24;HWU 21.8;12;12
2014-04-24;ICV 20.3;12;12
2014-04-23;DHO 23.4;12;12
2014-04-23;GBZ 19.6;12;12
2014-04-23;GQD 22.1;12;12
2014-04-23;HWU 21.8;12;12
2014-04-23;ICV 20.3;12;12
2014-04-22;DHO 23.4;12;12
2014-04-22;GBZ 19.6;12;12
2014-04-22;GQD 22.1;12;12
2014-04-22;HWU 21.8;12;12
2014-04-22;ICV 20.3;12;12
2014-04-21;DHO 23.4;12;12
2014-04-21;GBZ 19.6;12;12
2014-04-21;GQD 22.1;12;12
2014-04-21;HWU 21.8;12;12
2014-04-21;ICV 20.3;12;12
2014-04-20;DHO 23.4;12;12
2014-04-20;GBZ 19.6;12;12
2014-04-20;GQD 22.1;12;12
2014-04-20;HWU 21.8;12;12
2014-04-20;ICV 20.3;12;12
2014-04-19;DHO 23.4;12;12
2014-04-19;GBZ 19.6;12;12
2014-04-19;GQD 22.1;12;12
2014-04-19;HWU 21.8;12;12
2014-04-19;ICV 20.3;12;12
2014-04-18;DHO 23.4;12;12
2014-04-18;GBZ 19.6;12;12
2014-04-18;GQD 22.1;12;12
2014-04-18;HWU 21.8;12;12
2014-04-18;ICV 20.3;12;12
2014-04-17;DHO 23.4;12;12
2014-04-17;GBZ 19.6;12;12
2014-04-17;GQD 22.1;12;12
2014-04-17;HWU 21.8;12;12
2014-04-17;ICV 20.3;12;12
2014-04-16;DHO 23.4;12;12
2014-04-16;GBZ 19.6;12;12
2014-04-16;GQD 22.1;12;12
2014-04-16;HWU 21.8;12;12
2014-04-16;ICV 20.3;12;12
2014-04-15;DHO 23.4;12;12
2014-04-15;GBZ 19.6;12;12
2014-04-15;GQD 22.1;12;12
2014-04-15;HWU 21.8;12;12
2014-04-15;ICV 20.3;12;12
2014-04-14;DHO 23.4;12;12
2014-04-14;GBZ 19.6;12;12
2014-04-14;GQD 22.1;12;12
2014-04-14;HWU 21.8;12;12
2014-04-14;ICV 20.3;12;12
2014-04-13;DHO 23.4;12;12
2014-04-13;GBZ 19.6;12;12
2014-04-13;GQD 22.1;12;12
2014-04-13;HWU 21.8;12;12
2014-04-13;ICV 20.3;12;12
2014-04-12;DHO 23.4;12;12
2014-04-12;GBZ 19.6;12;12
2014-04-12;GQD 22.1;12;12
2014-04-12;HWU 21.8;12;12
2014-04-12;ICV 20.3;12;12
2014-04-11;DHO 23.4;12;12
2014-04-11;GBZ 19.6;12;12
2014-04-11;GQD 22.1;12;12
2014-04-11;HWU 21.8;12;12
2014-04-11;ICV 20.3;12;12
2014-04-10;DHO 23.4;12;12
2014-04-10;GBZ 19.6;12;12
2014-04-10;GQD 22.1;12;12
2014-04-10;HWU 21.8;12;12
2014-04-10;ICV 20.3;12;12
2014-04-09;DHO 23.4;12;12
2014-04-09;GBZ 19.6;12;12
2014-04-09;GQD 22.1;12;12
2014-04-09;HWU 21.8;12;12
2014-04-09;ICV 20.3;12;12
2014-04-08;DHO 23.4;12;12
2014-04-08;GBZ 19.6;12;12
2014-04-08;GQD 22.1;12;12
2014-04-08;HWU 21.8;12;12
2014-04-08;ICV 20.3;12;12
2014-04-07;DHO 23.4;12;12
2014-04-07;GBZ 19.6;12;12
2014-04-07;GQD 22.1;12;12
2014-04-07;HWU 21.8;12;12
2014-04-07;ICV 20.3;12;12
2014-04-06;DHO 23.4;12;12
2014-04-06;GBZ 19.6;12;12
2014-04-06;GQD 22.1;12;12
2014-04-06;HWU 21.8;12;12
2014-04-06;ICV 20.3;12;12
2014-04-05;DHO 23.4;12;12
2014-04-05;GBZ 19.6;12;12
2014-04-05;GQD 22.1;12;12
2014-04-05;HWU 21.8;12;12
2014-04-05;ICV 20.3;12;12
2014-04-04;DHO 23.4;12;12
2014-04-04;GBZ 19.6;12;12
2014-04-04;GQD 22.1;12;12
2014-04-04;HWU 21.8;12;12
2014-04-04;ICV 20.3;12;12
2014-04-03;DHO 23.4;12;12
2014-04-03;GBZ 19.6;12;12
2014-04-03;GQD 22.1;12;12
2014-04-03;HWU 21.8;12;12
2014-04-03;ICV 20.3;12;12
2014-04-02;DHO 23.4;12;12
2014-04-02;GBZ 19.6;12;12
2014-04-02;GQD 22.1;12;12
2014-04-02;HWU 21.8;12;12
2014-04-02;ICV 20.3;12;12
2014-04-01;DHO 23.4;12;12
2014-04-01;GBZ 19.6;12;12
2014-04-01;GQD 22.1;12;12
2014-04-01;HWU 21.8;12;12
2014-04-01;ICV 20.3;12;12
2014-03-31;DHO 23.4;12;12
2014-03-31;GBZ 19.6;12;12
2014-03-31;GQD 22.1;12;12
2014-03-31;HWU 21.8;12;12
2014-03-31;ICV 20.3;12;12
2014-03-30;DHO 23.4;12;12
2014-03-30;GBZ 19.6;12;12
2014-03-30;GQD 22.1;12;12
2014-03-30;HWU 21.8;12;12
2014-03-30;ICV 20.3;12;12
2014-03-29;DHO 23.4;12;12
2014-03-29;GBZ 19.6;12;12
2014-03-29;GQD 22.1;12;12
2014-03-29;HWU 21.8;12;12
2014-03-29;ICV 20.3;12;12
2014-03-28;DHO 23.4;12;12
2014-03-28;GBZ 19.6;12;12
2014-03-28;GQD 22.1;12;12
2014-03-28;HWU 21.8;12;12
2014-03-28;ICV 20.3;12;12
2014-03-27;DHO 23.4;12;12
2014-03-27;GBZ 19.6;12;12
2014-03-27;GQD 22.1;12;12
2014-03-27;HWU 21.8;12;12
2014-03-27;ICV 20.3;12;12
2014-03-26;DHO 23.4;12;12
2014-03-26;GBZ 19.6;12;12
2014-03-26;GQD 22.1;12;12
2014-03-26;HWU 21.8;12;12
2014-03-26;ICV 20.3;12;12
2014-03-25;DHO 23.4;12;12
2014-03-25;GBZ 19.6;12;12
2014-03-25;GQD 22.1;12;12
2014-03-25;HWU 21.8;12;12
2014-03-25;ICV 20.3;12;12
2014-03-24;DHO 23.4;12;12
2014-03-24;GBZ 19.6;12;12
2014-03-24;GQD 22.1;12;12
2014-03-24;HWU 21.8;12;12
2014-03-24;ICV 20.3;12;12
2014-03-23;DHO 23.4;12;12
2014-03-23;GBZ 19.6;12;12
2014-03-23;GQD 22.1;12;12
2014-03-23;HWU 21.8;12;12
2014-03-23;ICV 20.3;12;12
2014-03-22;DHO 23.4;12;12
2014-03-22;GBZ 19.6;12;12
2014-03-22;GQD 22.1;12;12
2014-03-22;HWU 21.8;12;12
2014-03-22;ICV 20.3;12;12
2014-03-21;DHO 23.4;12;12
2014-03-21;GBZ 19.6;12;12
2014-03-21;GQD 22.1;12;12
2014-03-21;HWU 21.8;12;12
2014-03-21;ICV 20.3;12;12
2014-03-20;DHO 23.4;12;12
2014-03-20;GBZ 19.6;12;12
2014-03-20;GQD 22.1;12;12
2014-03-20;HWU 21.8;12;12
2014-03-20;ICV 20.3;12;12
2014-03-19;DHO 23.4;12;12
2014-03-19;GBZ 19.6;12;12
2014-03-19;GQD 22.1;12;12
2014-03-19;HWU 21.8;12;12
2014-03-19;ICV 20.3;12;12
2014-03-18;DHO 23.4;12;12
2014-03-18;GBZ 19.6;12;12
2014-03-18;GQD 22.1;12;12
2014-03-18;HWU 21.8;12;12
2014-03-18;ICV 20.3;12;12
2014-03-17;DHO 23.4;12;12
2014-03-17;GBZ 19.6;12;12
2014-03-17;GQD 22.1;12;12
2014-03-17;HWU 21.8;12;12
2014-03-17;ICV 20.3;12;12
2014-03-16;DHO 23.4;12;12
2014-03-16;GBZ 19.6;12;12
2014-03-16;GQD 22.1;12;12
2014-03-16;HWU 21.8;12;12
2014-03-16;ICV 20.3;12;12
2014-03-15;DHO 23.4;12;12
2014-03-15;GBZ 19.6;12;12
2014-03-15;GQD 22.1;12;12
2014-03-15;HWU 21.8;12;12
2014-03-15;ICV 20.3;12;12
2014-03-14;DHO 23.4;12;12
2014-03-14;GBZ 19.6;12;12
2014-03-14;GQD 22.1;12;12
2014-03-14;HWU 21.8;12;12
2014-03-14;ICV 20.3;12;12
2014-03-13;DHO 23.4;12;12
2014-03-13;GBZ 19.6;12;12
2014-03-13;GQD 22.1;12;12
2014-03-13;HWU 21.8;12;12
2014-03-13;ICV 20.3;12;12
2014-03-12;DHO 23.4;12;12
2014-03-12;GBZ 19.6;12;12
2014-03-12;GQD 22.1;12;12
2014-03-12;HWU 21.8;12;12
2014-03-12;ICV 20.3;12;12
2014-03-11;DHO 23.4;12;12
2014-03-11;GBZ 19.6;12;12
2014-03-11;GQD 22.1;12;12
2014-03-11;HWU 21.8;12;12
2014-03-11;ICV 20.3;12;12
2014-03-10;DHO 23.4;12;12
2014-03-10;GBZ 19.6;12;12
2014-03-10;GQD 22.1;12;12
2014-03-10;HWU 21.8;12;12
2014-03-10;ICV 20.3;12;12
2014-03-09;DHO 23.4;12;12
2014-03-09;GBZ 19.6;12;12
2014-03-09;GQD 22.1;12;12
2014-03-09;HWU 21.8;12;12
2014-03-09;ICV 20.3;12;12
